47,17412
46,84275
45,99803
44,61654
42,92587
41,30198
39,74627
38,55229
37,7007
37,24582
36,95303
36,80645
36,69085
58,7146
59,14899
58,91233
58,15768
57,34198
56,64056
55,9401
55,39763
54,90461
54,37798
53,85277
53,48058
53,2682
53,2777
53,70588
54,90316
56,63026
58,06998
58,7703
58,83121
58,52183
57,28119
55,39967
53,01536
50,74236
48,83667
47,34436
45,77354
44,25198
42,883
41,66831
40,15536
38,74994
37,80107
38,00795
39,18763
41,14483
43,59361
46,16539
48,4427
49,87202
50,20934
49,76054
49,05044
48,49478
48,0182
47,93189
48,5117
48,98605
49,2842
49,30362
48,73157
47,46094
45,78373
44,05724
42,36311
40,8199
39,485
38,48571
37,70874
37,08964
36,65651
60,17343
60,73486
60,55773
59,65152
58,62085
57,57037
56,61501
55,71284
54,84997
53,81601
52,85217
52,10796
51,80995
51,86126
52,65101
54,3067
56,66954
58,83009
60,23425
60,56548
60,00646
58,60617
56,46461
53,9877
51,59292
49,63285
48,06606
46,55424
45,11734
43,83397
42,71719
41,16191
39,5547
38,56367
38,65886
39,7832
41,66247
44,04372
46,53864
48,64225
49,93772
50,32543
49,90213
49,31973
48,81574
48,53632
48,76929
49,61761
50,43787
51,21754
51,60634
51,35136
50,39212
48,85948
47,00243
45,1133
43,18053
41,55954
40,15538
38,9116
37,79559
36,94596
60,89826
61,43663
61,09837
60,16819
59,12199
58,01749
56,86847
55,76692
54,56782
53,11439
51,70214
50,49986
50,05919
50,42899
51,55728
53,63873
56,47617
59,30228
61,18404
61,84965
61,23498
59,72653
57,36496
54,74619
52,12634
50,1241
48,51658
47,14432
45,87115
44,60841
43,41589
41,79666
40,16301
39,03863
38,99054
40,09901
42,05832
44,51025
46,9547
48,8847
49,9676
50,24155
49,7944
49,23173
48,71899
48,61048
49,1949
50,29742
51,51776
52,75182
53,44858
53,57489
52,92378
51,62524
49,66899
47,52811
45,39302
43,48843
41,85552
40,30032
38,80221
37,60379
60,85992
61,13309
60,66915
59,86806
58,88763
57,85105
56,79179
55,75479
54,38857
52,45613
50,55023
49,16375
48,73241
49,13861
50,54568
53,02901
56,19522
59,61719
61,96432
62,98088
62,33249
60,38306
57,65659
54,81149
52,33057
50,16562
48,57663
47,42523
46,35593
45,14029
43,67155
42,06227
40,43155
39,32291
39,26295
40,45226
42,47729
45,06405
47,48236
49,17524
50,00849
50,08441
49,45003
48,63547
48,40822
48,61086
49,47437
50,82823
52,38775
53,84142
54,96451
55,52598
55,22563
54,01904
52,01769
49,68262
47,46855
45,30721
43,41035
41,6083
39,79462
38,26328
60,20278
60,2262
59,62125
58,96119
58,18556
57,41892
56,64957
55,6879
54,27422
52,0778
49,79418
48,12468
47,60678
48,04409
49,46097
51,9758
55,48435
59,2907
62,24401
62,95106
62,78419
60,57093
57,51565
54,38681
51,87704
49,80318
48,38944
47,54028
46,58975
45,39618
43,75706
41,8301
40,28931
39,49384
39,67333
40,79939
43,01597
45,56542
47,87238
49,37951
50,04226
49,94691
49,24036
48,52565
48,26183
48,72183
49,78088
51,51135
53,29069
55,05994
56,41906
57,11167
57,12843
56,26637
54,52523
52,28993
49,97925
47,36261
44,9782
42,86938
40,80131
39,02444
59,52773
59,12312
58,51438
57,91571
57,39515
56,85838
56,41816
55,56804
54,14242
51,96968
49,61618
47,63038
46,95377
47,49541
48,86987
51,22716
54,65824
58,5067
61,71074
62,27599
62,20144
59,81264
56,55962
53,28885
50,91975
49,39625
48,10284
47,42829
46,54821
45,31519
43,50586
41,57755
40,39773
40,18733
40,76453
42,13329
44,17513
46,33664
48,13683
49,41525
49,98777
49,81481
49,32604
48,81042
48,71661
49,16768
50,40207
52,19125
54,1362
55,98775
57,65398
58,62883
58,87215
58,37386
57,06532
55,10368
52,76678
49,94402
47,09344
44,35242
41,91015
39,87016
58,92871
58,2618
57,55977
56,90526
56,67545
56,44353
56,1109
55,38461
54,09894
52,46758
50,43962
48,48344
47,73728
48,01167
49,30249
51,288
53,96059
57,06895
60,10468
61,32598
60,49075
58,14275
54,68887
51,4539
49,13459
48,18222
47,36158
46,85233
46,04258
44,89675
43,5276
42,02005
41,18092
41,41104
42,38053
44,06739
45,87176
47,52886
48,88609
49,56622
49,50928
49,29106
49,04385
48,80335
49,03358
49,80315
51,17858
53,05126
54,95908
56,95232
58,72447
59,86415
60,38853
60,16756
59,23209
57,69263
55,66527
52,82754
49,64337
46,31454
43,31414
40,87968
58,20114
57,26745
56,19022
55,79243
55,96661
56,12487
55,90146
55,39877
54,78119
53,83861
52,20763
50,32186
49,07696
48,99519
50,03612
51,45055
53,45808
55,71914
57,8735
58,72035
57,78604
55,18172
51,85508
48,67071
46,59863
46,11394
45,97789
45,79761
45,33466
44,81871
43,96127
43,04044
42,67182
43,23101
44,39301
45,86457
47,64484
49,0988
50,17083
50,28383
49,54021
48,82729
48,55478
48,69777
49,1442
50,01884
51,95003
54,10295
55,9991
57,87823
59,67134
60,90769
61,40087
61,4442
61,00785
60,07197
58,4735
55,88522
52,48273
48,78672
45,256
42,08993
57,06857
55,75793
54,39842
54,16721
54,73203
55,46076
55,80363
56,05714
56,26663
55,67247
53,72375
52,61531
51,19781
50,81511
51,41914
52,33651
53,49886
54,71974
55,87239
55,89664
54,67233
51,98174
48,50339
45,35348
43,71366
43,72344
44,30725
44,7855
45,02881
45,17915
44,85225
44,60915
44,50256
45,18802
46,2121
47,76404
49,6251
51,02938
51,49854
50,89085
49,60132
48,45441
47,67858
47,74374
48,63081
50,06642
52,13654
54,62374
56,68788
58,30687
59,9894
61,25282
61,97716
62,32246
62,22814
61,8282
60,68595
58,4247
55,14688
51,2736
47,31161
43,58657
55,81718
54,33334
52,73217
52,42014
53,06101
54,22514
55,33487
56,58136
57,55631
56,79561
54,81979
53,98544
53,77023
53,44757
53,71277
54,16884
54,36108
54,58718
54,70189
53,75002
51,41456
48,48058
45,19646
42,37133
41,02274
41,36057
42,39624
43,68559
44,84498
45,56337
45,81812
45,9883
46,66613
47,67397
49,08573
50,77789
52,57572
52,98399
51,65009
50,9187
49,99483
48,22205
46,88384
46,47927
47,63904
49,65912
51,92184
54,39063
56,55094
58,13055
59,71851
61,01114
61,96429
62,62447
62,93482
62,76343
61,93145
59,98735
56,87991
53,12888
48,98644
44,91618
54,98699
53,34097
51,5086
50,89906
51,40381
52,55757
54,43111
56,5415
57,97751
58,00426
56,39005
55,55029
56,01
56,03416
56,08491
56,19526
56,02557
55,57146
54,55323
52,35448
48,89497
45,63385
42,48371
39,87261
38,61069
39,21837
40,69146
42,57373
44,35478
45,62288
46,55492
47,7408
49,5777
51,47623
53,18311
55,03072
53,46108
51,16228
49,39835
48,38475
48,2576
48,40104
46,34431
45,35833
46,18825
48,33783
51,00438
53,50589
55,62173
57,2199
58,64955
60,11542
61,31879
62,36231
62,64235
62,62799
62,20157
60,3919
57,5874
53,98096
49,84709
45,83129
54,02837
52,4716
50,56174
49,64474
49,78793
50,77648
52,93677
55,65267
57,54707
58,11565
57,70425
57,45217
57,52087
57,62349
57,76479
57,91866
57,73616
56,72111
54,94431
52,02367
48,11611
44,35381
40,99508
38,39321
37,08096
37,49737
39,37628
41,57222
43,65743
45,4657
47,35965
50,07975
53,04115
55,97287
57,58715
54,90161
51,96332
49,21801
47,02139
45,67494
45,35923
46,11921
46,35963
44,40447
44,48774
46,30354
48,99395
51,77346
53,92143
55,47396
56,89093
58,46497
59,94432
61,32336
61,77541
61,75352
61,8484
60,29017
57,59569
54,06467
50,09167
46,18678
52,83666
51,48896
49,80534
48,67974
48,31852
48,96226
51,01736
54,08158
56,31883
57,30839
57,48785
57,91211
58,18341
58,44014
58,68375
58,76434
58,30894
57,08915
55,07013
52,06391
48,59763
44,94132
41,37803
38,44663
36,91182
36,82097
38,78629
41,11548
43,52402
45,69526
48,76416
52,93565
57,2208
58,53517
56,37231
53,59797
50,36556
47,15434
44,52353
42,76965
42,18143
42,8658
44,72892
43,88714
42,49417
43,91451
46,5167
49,1553
51,37889
53,31445
54,94811
56,74284
58,49501
60,09319
60,59529
60,52073
60,68382
59,50968
56,86438
53,51049
49,82961
46,10997
51,43538
50,35226
49,02427
47,71616
47,04345
47,22789
49,08291
52,02267
54,55196
56,36366
56,99482
57,37501
57,71855
57,89515
58,30845
58,57189
58,0416
56,77164
54,86797
52,22347
49,32572
46,35785
42,71658
39,26809
37,2417
36,90671
38,66059
41,23143
43,74361
46,2347
50,3735
56,06099
58,4056
57,16179
54,91595
51,98689
48,6828
45,10228
41,95323
39,80691
38,96823
39,57957
41,54404
43,77436
40,9907
41,2431
43,63164
46,33762
48,74303
51,27081
53,21343
55,10883
56,89219
58,43129
59,14028
59,01492
59,20851
58,52349
55,83556
52,39837
48,92913
45,53861
50,22393
49,4439
48,26655
46,85207
45,92335
45,71198
47,21597
49,91622
52,88282
55,105
55,93168
56,04174
56,00034
56,63081
57,08701
56,72081
55,61627
54,5949
53,82453
51,91422
49,81684
47,7299
44,66933
40,78528
38,22485
37,42511
38,5363
40,85218
43,6077
46,6022
51,67887
56,68587
56,55013
55,33433
53,20812
50,38725
46,88158
43,21005
39,68005
37,18409
36,09987
36,6281
38,65215
41,88787
39,94409
39,38211
40,78512
43,30758
46,20975
49,01369
51,1348
53,08394
55,00517
56,7114
57,77727
57,40681
57,60113
57,409
54,78809
51,38039
47,92883
44,83588
49,67609
48,87826
47,66573
46,17816
45,00755
44,50502
45,60919
48,26718
51,64108
53,98014
54,55739
54,20084
54,22215
54,73254
54,95145
54,22536
52,4978
50,96398
50,05408
49,93222
50,19231
48,86731
46,64
42,37334
39,34909
37,65514
38,28016
40,26873
43,0574
46,85116
52,79081
54,40975
54,40247
53,3759
51,44285
48,63094
45,28173
41,60736
37,9571
35,18384
33,89508
34,31176
36,37265
39,90588
39,21186
37,85781
38,51547
40,55956
43,78149
46,77372
49,16571
51,17991
53,38309
55,55765
56,59514
56,04613
56,04915
56,56652
54,28587
51,17416
47,76765
44,52417
49,57395
48,51368
47,10113
45,50984
44,26854
43,56837
44,60759
47,50234
50,95413
53,13479
53,35119
52,76046
52,34941
52,08435
52,06174
51,72877
49,3797
47,64525
46,80488
46,91579
47,60202
48,62564
48,39666
44,67371
40,57654
37,96344
37,59849
39,11543
42,04323
46,32717
51,36898
52,31471
52,35478
51,50092
49,70652
47,12163
43,93292
40,35833
36,69815
33,69058
32,22269
32,51961
34,71325
38,45226
39,35896
37,22572
36,97855
38,54562
41,71578
44,94661
47,55446
49,61924
52,17549
54,59057
55,22533
54,56964
54,62988
55,3218
54,1791
51,3098
48,04205
44,83651
49,54032
48,2412
46,59463
44,97847
43,81621
43,46118
44,61982
47,75788
51,12479
53,03835
53,08631
52,02136
50,6601
49,75835
49,2727
48,70721
46,77352
44,95068
44,02811
44,07426
44,75125
45,87583
47,33063
45,95416
41,65059
38,13602
36,54135
37,20332
40,27742
45,12529
49,39526
50,51225
50,75323
50,11449
48,43873
45,92379
42,78757
39,34384
35,89621
32,78077
31,1803
31,50135
33,83527
37,80205
40,27868
37,54011
36,69185
37,92509
40,68878
43,77508
46,3059
49,00613
51,65669
54,13282
53,95271
53,04707
52,992
53,80627
54,35115
51,96141
48,84144
45,56716
49,41824
47,96527
46,34438
44,89063
44,00478
44,10069
45,78659
49,03068
52,26857
53,88206
53,57187
51,75024
49,74185
48,09758
47,07846
46,25542
44,82687
42,7154
41,6661
41,62384
42,02562
42,99967
44,26304
45,21262
42,44735
38,28111
35,4111
35,40326
38,21475
43,58167
47,96062
49,13568
49,75318
49,34598
47,79961
45,37083
42,36388
39,05838
35,7599
32,75047
31,11255
31,53814
33,95468
38,03324
41,87192
38,85015
37,75364
38,50198
40,54138
43,64637
46,56609
49,51261
52,2664
54,479
53,0798
51,85719
51,62926
52,35673
53,97378
52,69984
50,04642
46,68695
49,33303
47,86924
46,45193
45,3534
44,816
45,40007
47,21439
50,58813
53,6254
54,94332
54,44165
52,20091
49,40379
47,27578
45,81429
45,02521
43,40166
41,22347
39,92365
39,41832
39,40854
39,95554
40,98653
42,45547
42,38607
38,66409
35,55923
34,65369
36,80579
41,78959
47,2111
48,38092
49,40694
49,19747
47,83688
45,60628
42,79149
39,6728
36,52208
33,70186
32,1123
32,55106
34,91122
38,93956
43,94047
41,07753
39,76434
39,8214
41,30064
44,10299
47,5036
50,73129
53,44785
55,03467
52,7627
51,27727
50,76729
51,29356
52,84725
53,45245
51,04463
47,995
49,32441
47,9854
46,78819
46,07433
46,0062
46,87437
48,72495
51,65668
54,71464
56,13689
55,43636
52,99371
49,78255
47,51026
46,28675
45,57647
43,41202
40,72849
38,86662
37,74802
37,30067
37,50161
38,25153
39,61314
41,30018
38,64196
36,68723
35,67554
36,96373
40,61652
47,21773
48,32994
49,55224
49,65283
48,56269
46,61043
44,05143
41,16088
38,17439
35,45823
33,79926
34,02044
36,13279
40,02431
45,40926
43,38916
41,51506
40,81311
42,06927
45,07602
48,57859
51,93215
54,49487
55,69921
53,10775
51,27443
50,49287
50,8296
52,19549
53,81792
51,77835
49,00336
49,39361
48,16785
47,17225
46,65559
46,95044
47,88119
49,6653
51,9427
55,00364
56,63726
56,37693
54,13087
51,22833
49,32022
48,21277
47,63164
44,9101
41,84814
39,23266
37,51623
36,84353
36,76553
37,30391
38,72501
41,09984
39,19123
37,8457
37,5904
38,05032
40,0699
45,64284
49,01245
50,21247
50,52349
49,87819
48,25331
46,00108
43,35308
40,3875
37,59186
35,74553
35,57933
37,28278
40,93123
46,25589
45,07928
42,70119
41,68708
42,6457
45,99996
49,54279
52,80684
55,15072
55,22514
54,14584
52,00415
50,86305
50,8549
52,06886
53,5945
51,90223
49,53678
49,13605
48,0787
47,10992
46,75618
47,13604
48,11569
49,76076
51,70003
54,33366
56,42912
56,93184
55,28655
53,35373
52,04572
51,48328
51,25511
48,72147
45,10294
41,71783
39,49043
38,57647
38,26077
38,618
39,80921
42,02055
40,31685
39,20544
39,05725
39,53189
40,34194
43,87807
50,35587
51,37054
51,85418
51,46719
50,31933
48,37629
45,78193
42,75156
39,79186
37,59583
37,03685
38,34551
41,67815
46,74581
45,97127
43,27671
41,96044
42,96278
46,14253
49,43068
52,80938
53,84593
53,2941
53,31031
53,03947
51,622
51,32335
52,17043
52,78059
51,20346
49,35004
48,42075
47,47603
46,55627
46,25774
46,6446
47,54433
49,00024
50,94745
53,13248
55,73853
57,15316
56,75566
56,0589
55,82578
55,73483
55,97741
54,06699
50,26009
46,38795
43,58767
42,21202
41,69798
41,84182
43,06347
44,28241
42,45184
41,22069
41,12664
41,52238
42,08655
44,03857
48,79481
53,0396
53,55056
53,34402
52,38131
50,7141
48,13034
44,94651
41,76774
39,23971
38,26556
39,1554
42,13288
46,74653
46,12458
43,43214
42,45956
43,38609
45,80862
48,57489
51,5675
52,20397
51,47723
51,37551
51,91504
52,52191
51,95501
52,5646
51,65525
50,00804
48,32921
47,34761
46,59147
45,87959
45,48901
45,70037
46,46319
47,79932
49,7395
51,83176
54,38584
56,73382
57,68143
58,43519
59,05963
59,43823
60,03844
58,84117
55,40441
51,78335
49,00602
47,08346
46,31253
46,37746
47,64563
46,40724
44,54409
43,04131
42,87752
43,58263
43,87336
44,87612
47,69518
51,86282
55,48443
55,35559
54,54582
52,71383
50,01694
46,66419
43,36488
40,52725
39,11328
39,51808
42,01063
46,30944
46,02984
43,76954
43,4627
44,26919
45,73344
47,62688
50,10997
50,82381
49,76012
49,41126
49,80796
50,92307
52,31157
52,00174
50,59108
49,01694
47,24268
45,85906
45,36266
44,9706
44,69633
44,73817
45,44449
46,57358
48,1987
50,231
52,33017
55,21602
57,5872
59,51134
60,86246
61,86799
62,50671
62,70149
59,91927
56,94424
54,33884
52,42843
51,9165
52,1166
50,68211
47,58102
45,65209
44,17068
44,06179
44,45889
44,79974
45,31379
46,69881
48,79089
52,50462
57,1447
56,46283
54,57486
51,67535
48,24726
44,73979
41,64979
39,80403
39,77008
41,84177
45,76199
45,53893
44,4455
44,93978
45,82284
46,67389
47,82974
49,31345
49,61258
48,12586
47,45198
47,6552
48,67892
50,41853
51,00554
49,74104
48,16358
46,28001
43,91084
43,69732
43,75916
43,79575
43,87947
44,31512
45,25378
46,86869
48,64514
50,67639
53,49869
56,37969
58,81581
61,26234
62,67109
63,32662
63,29378
62,69445
61,34254
59,5815
58,63781
58,50154
58,97353
54,78992
48,2983
46,12896
44,45329
43,70647
43,7168
44,03819
44,47769
44,84801
45,43945
47,0785
50,09332
53,7672
56,1271
53,25625
49,76089
46,10765
42,90605
40,62097
40,08987
41,7266
45,28228
45,02103
45,00756
46,30266
46,9906
47,48754
48,14481
48,84554
48,6135
46,78789
45,78471
45,72245
46,57992
48,26359
50,3101
48,65673
46,79029
44,97401
41,83154
41,96999
42,25486
42,44138
42,85428
43,27512
44,33778
45,87278
47,7847
50,08249
52,76894
55,3933
57,97145
60,56115
62,44902
63,08401
62,59273
61,67515
60,91614
59,35578
59,81865
61,78479
60,57708
56,12695
49,17223
45,45864
43,09952
41,50913
40,75303
41,10249
41,54654
41,46927
41,28062
41,84313
43,87149
46,02905
48,34855
50,03003
50,56455
47,65609
44,4075
41,87967
40,7771
41,8822
44,29855
44,35071
45,42957
46,99355
47,33833
47,42317
47,59061
48,10394
47,97706
45,83549
44,51258
44,15609
44,79662
46,36604
48,70117
47,00881
45,02171
43,20903
39,92812
40,50891
40,92148
41,32877
41,71524
42,44985
43,83126
45,52747
47,66821
50,13143
52,86045
55,17747
57,12202
59,65019
61,42946
61,89465
61,14958
59,83107
58,9533
57,64867
56,64904
56,50332
57,05565
54,35679
48,84096
43,71634
40,71342
38,45979
37,04202
36,60411
37,07758
39,0637
41,62111
43,81826
45,76863
47,08917
46,77625
44,77422
42,88685
42,3092
41,68474
41,39632
41,04784
41,30061
42,15418
43,64976
45,38834
46,84694
47,14558
46,71423
46,2669
46,76768
47,65286
45,33521
43,71479
43,06186
43,45929
44,86513
46,38251
44,82175
43,04528
41,25419
38,6153
39,41679
39,96596
40,43056
40,90374
41,97813
43,65279
45,67377
47,98775
50,61718
53,21194
55,32474
56,52737
58,06038
59,49734
59,52282
58,78518
57,32425
56,22492
55,31347
54,40685
53,04235
51,13058
50,34462
46,68009
42,36499
39,1864
36,56152
34,49956
34,17925
36,09329
38,6129
41,42406
43,7841
45,98622
47,24566
47,245
45,65925
42,36716
38,14654
36,84029
36,94997
37,47645
38,4941
40,30743
42,84314
45,01847
46,48192
46,79085
46,06428
45,46343
45,49932
46,24078
45,33944
43,45356
42,52044
42,65704
43,87671
44,37009
42,85109
41,41882
39,70771
38,1102
38,81997
39,34433
39,68911
40,30133
41,77394
43,82748
46,07596
48,66823
51,21443
53,58035
55,29533
56,12626
56,2887
56,4442
56,25877
55,553
54,18462
52,97769
52,25026
51,78637
50,82108
49,44794
47,76994
45,34712
42,46213
39,39226
36,49881
34,47678
32,71607
32,5935
35,18685
38,10914
40,82051
43,40645
45,52472
46,27032
45,37953
42,78265
38,91573
34,62978
34,73883
35,73864
37,42521
39,94355
42,80293
45,39341
47,033
47,17704
46,30151
45,47014
45,24843
45,01948
44,62647
43,78489
42,6003
42,48472
43,49146
42,92362
41,5114
40,22366
38,49588
38,00874
38,26154
38,31173
38,75626
39,73356
41,5349
44,06181
46,70874
49,37771
51,67159
53,72189
55,25
55,34545
54,4339
53,07204
52,25679
51,48914
50,54892
49,85492
49,70934
49,92664
49,8494
49,35793
48,25758
46,21608
43,71647
40,7231
37,91858
35,97836
34,0666
32,52353
31,53984
33,09068
35,93484
38,88555
41,87066
43,45575
43,30797
41,29557
37,92947
34,68665
34,76371
36,10662
38,20369
41,07784
44,08511
46,65921
47,93225
47,73598
46,83171
45,87484
45,28902
44,47834
43,41965
42,99473
42,96322
42,74063
42,47821
41,66488
40,66801
39,42969
37,68155
38,18128
37,87259
37,62737
38,03996
39,24931
41,3527
44,1362
47,21975
49,97766
51,87895
53,73047
54,63383
54,16905
52,4795
50,15513
48,1971
46,98202
46,5517
46,69822
47,65013
48,8935
49,66552
49,76621
49,12323
47,84246
45,47791
42,80959
40,41642
39,14821
37,7663
36,63931
35,71153
34,85142
34,73858
35,58182
37,37628
39,38544
39,82472
39,02373
38,2337
37,64872
37,81024
39,0308
40,98827
43,63916
45,57686
47,79615
48,60767
48,27045
47,38617
46,37632
45,38332
44,07468
42,93156
42,22258
42,2366
41,99044
41,56052
40,92718
40,12566
38,8227
37,09668
38,30856
37,75742
37,36186
37,62733
38,80641
40,90002
43,93959
47,06614
49,80275
51,67904
53,24398
53,26205
52,29499
50,09725
47,26408
44,90563
43,21593
42,79392
44,17081
46,55956
48,98257
50,16741
50,77522
50,91071
50,36917
48,99823
47,02888
45,48283
44,04466
43,22289
42,71694
42,2779
41,60875
41,31112
41,52947
42,09105
42,9835
43,87273
43,84084
43,21736
42,78035
43,01602
44,17834
45,42928
44,97955
45,71402
47,77042
49,531
49,06638
47,78834
46,35487
45,10621
43,4513
42,25525
41,59976
41,43692
41,25934
40,93722
40,57975
39,75418
38,20405
36,54407
38,65228
37,87129
37,14923
37,05007
38,12714
40,15787
43,01134
46,22237
48,99975
50,95377
52,17881
51,91384
50,34426
48,07803
45,36823
42,77595
41,19804
40,66075
42,325
45,96964
49,50731
51,55037
52,60139
53,34447
53,60573
53,30923
52,3624
49,0216
46,93022
47,85181
49,33579
49,97005
49,49084
48,01038
46,81161
46,66361
47,63747
48,8669
49,9175
49,51013
49,22231
49,48826
48,89152
46,92498
45,95169
46,24766
47,82498
50,45679
50,13991
48,53576
46,81039
44,69088
42,39402
40,87539
40,45999
40,22827
40,02406
39,72211
39,60458
39,18277
38,01316
36,13053
38,88124
37,47397
35,5617
35,03687
36,17809
38,87723
41,53668
44,57885
47,53075
49,76313
50,96593
50,85206
49,40664
47,2047
44,4471
41,87308
40,25598
40,27977
42,16321
46,12992
49,24821
51,35205
53,33405
54,90191
56,2765
57,27999
53,36601
49,14403
47,8617
49,68345
54,67709
54,36219
52,91688
51,37785
49,98036
49,37632
49,51158
50,39818
51,35836
52,4025
53,89259
52,85711
50,20911
48,29151
47,20907
47,23742
48,42639
50,57659
52,63203
50,52552
48,17165
44,87269
41,7529
39,58801
39,00968
38,86442
38,77782
38,5293
38,37935
38,10569
37,26786
36,1389
39,08184
35,4664
32,98475
32,14152
33,13382
35,94105
39,83789
42,54614
45,6463
48,33554
50,25742
50,44459
49,22686
47,17079
44,64005
42,11839
40,82153
41,30033
43,49473
46,63307
48,44756
50,77723
52,67775
54,53909
56,20454
57,52063
54,43359
50,59332
50,34206
53,23593
58,96964
58,87141
57,77372
56,38876
54,90365
53,84691
53,34821
53,19834
53,4744
53,94398
54,69811
54,42345
51,74251
49,77016
48,68431
48,51369
49,3953
51,19722
53,44213
53,44353
50,15902
46,29226
42,5023
39,72868
38,52131
38,18605
37,97672
37,5924
37,24048
36,95325
36,30184
35,88374
39,02619
34,71032
31,76795
30,63803
31,51637
34,28649
38,43442
41,10676
44,12885
47,17018
49,92694
50,7685
50,0352
48,29805
45,9932
43,84303
42,84678
43,50281
45,61546
46,33635
48,07299
50,50303
52,61739
54,69118
56,56077
58,17765
56,19123
52,96096
53,59473
57,43044
63,61731
63,90094
63,69753
62,52895
60,9982
59,58469
58,41177
57,28179
56,2804
55,83218
55,98936
56,28578
53,35367
51,33532
50,20921
49,98584
50,63917
52,00343
53,91497
52,58097
49,94559
47,27636
44,46799
41,66127
39,64024
38,34607
37,5134
37,12786
36,65199
36,09032
35,54451
35,50843
39,07757
35,66359
32,27813
30,86716
31,54649
34,21355
37,9636
40,61724
43,54037
46,79228
49,86046
51,21119
51,03374
49,81644
